home_batting_batting_avg_10RA,away_pitching_earned_run_avg_10RA
0.10310859,3.171402641
0.261980954,3.61244052
0.260601854,3.873781105
0.207368579,4.501080563
0.263635875,4.640981881
0.203782918,3.979219928
0.278254339,3.981681535
0.191646835,4.276664079
0.192750115,3.182069604
0.200197257,3.463513311
0.375067186,3.335509759
0.380031947,4.875244791
,2.810366983
0.120209435,3.37817761
0.395477871,
0.235778047,3.72034095
0.271358837,5.074224671
0.24763831,3.73346952
0.183648053,
0.199093977,3.963219484
0.306387986,4.591339477
,4.125275263
0.268876456,3.739623537
0.299216665,4.862936757
,3.351510203
0.17564927,3.950911451
0.200197257,3.685878455
0.306112166,4.366102458
0.216746462,4.002194925
0.298389204,5.0483778
,4.499849759
0.331763434,4.032965009
0.249569051,4.222918998
0.306427389,3.870030085
0.39189221,3.74085434
0.189716094,4.202405608
0.208196039,4.04034983
0.257567833,3.812651204
0.332590894,4.781703734
0.128326426,3.889371281
,4.567543945
0.31852407,4.935964425
0.181993132,4.84939792
0.342244596,4.356256031
0.377549566,4.028862331
0.330384333,4.36774353
0.176476731,3.656749442
0.274392858,
0.314386769,3.772034692
0.28239164,4.853500598
0.311628568,3.827831112
0.195232496,3.66454453
0.228882545,4.09245384
0.344451157,3.910294939
0.372033165,4.206098019
0.208747679,
0.222538683,4.038298491
0.230537465,3.537361514
0.345554437,3.914807885
0.279909259,4.410001112
0.266669895,3.616953466
0.313283488,4.181892219
0.21150588,3.965270823
0.233847306,3.748649428
0.036360132,3.591927131
0.215919001,4.366512726
0.027258069,2.785750915
0.1375861,3.950911451
0.253706352,3.868857892
0.287080581,4.053478399
0.165443927,4.135531958
0.183648053,4.416975665
0.365689303,5.058224227
0.300044125,4.191738646
0.0647696,3.50454009
0.228055085,3.946808773
0.261980954,4.211841768
0.303629786,4.149070795
0.370378244,4.09983866
0.205162018,
0.135379539,4.376359153
,
0.524010027,3.987015016
0.279081799,3.094272296
0.368447504,4.146609188
0.339486396,4.222918998
0.24763831,3.674390957
0.270255556,4.243432388
0.330108513,4.651648843
0.17427017,4.325075679
0.28404656,4.274202472
0.180062392,
0.153445754,4.503747303
0.238260428,3.63295391
0.076078223,4.060042684
0.274392858,4.071119914
0.240742808,3.488129379
-0.164436884,3.27396959
0.381135227,4.368564065
0.139359229,3.99193823
0.183096412,4.294305594
0.162685727,4.832987208
0.403062923,3.516711368
0.093454888,4.265176581
0.432253881,2.55600095
0.198542337,3.451615545
0.256740373,3.99193823
0.218677202,3.959527074
0.24791413,3.797061028
0.352449939,4.096556518
0.275496138,3.754393177
0.340865496,5.068070654
0.242673549,4.186405164
0.253706352,
,3.955834664
0.252740982,4.492464939
0.241294448,
0.200197257,4.151532402
0.232468206,4.416565397
0.338934756,4.268868991
0.144757422,3.970194037
0.162685727,3.088528547
0.242121909,3.77982978
0.219780483,3.833164594
0.301147405,4.002194925
0.31962735,4.243432388
0.233847306,5.069301458
0.300871585,5.362642931
0.202127998,3.598081148
0.388030729,4.168353382
,4.000964121
0.207368579,4.387026116
0.335073274,3.909884671
,4.761190344
0.181165672,3.336330295
0.24699473,4.453489499
0.216194822,4.248355601
0.151652924,4.695547497
0.112210653,
0.185027153,4.063735094
0.174427781,4.454368644
0.277978519,4.519952881
0.201024717,3.945988237
0.208471859,4.920374248
,5.431978188
0.287080581,4.495336814
0.257567833,3.904140922
0.121036895,3.822907899
0.151101284,3.889371281
0.221711223,4.036247152
0.218953022,4.994632719
0.070286001,3.981681535
0.309422007,4.428052895
0.239087888,4.096556518
0.231916566,3.473770006
0.253154712,4.5146194
0.229434185,5.200176884
0.149998003,4.11091589
0.275771958,4.792780964
0.260050214,3.044219625
0.188306347,4.584547266
0.213988261,4.361179245
0.292321163,4.352973889
0.127656577,4.537594396
0.203782918,4.336563177
0.141447581,4.17984088
0.290666242,4.196661859
,3.814702543
0.171374059,4.017579967
,4.2598431
0.357138881,4.557697518
0.257567833,4.335742642
0.243776829,4.022708315
0.179786571,3.746187821
0.239363708,3.749880231
0.171511969,3.6534673
0.237157147,5.166124657
,
0.360724542,4.238098907
0.270807197,4.289792649
0.219504662,4.512978329
,4.448976553
0.201300537,4.610622064
0.360172901,4.503131902
0.381135227,3.878294051
0.279909259,4.314818984
0.249844871,4.706624728
0.30273337,
0.285701481,4.453079231
0.308042907,4.489593064
0.206541119,3.776547638
0.241294448,5.40736212
0.156066045,4.364461387
,
0.258946933,4.902732733
0.218953022,4.715650619
0.263084235,4.176558737
0.251223971,4.073991789
0.349967559,3.928346722
0.285425661,3.987015016
0.187785354,3.945167701
0.237708787,3.973886447
0.224469424,4.987247899
0.205713659,4.04773465
0.166271388,3.522409532
0.298940844,4.150711866
0.35410486,3.932039132
0.386375809,3.807317723
0.228330905,4.301690415
0.316593329,3.541464192
0.223641964,4.165891775
0.265566615,4.010810549
0.271083017,
0.132897158,3.69982756
0.35410486,3.719110147
0.265566615,4.100248928
0.299492485,5.690857166
0.269152276,4.061683755
0.187233714,3.704750774
0.267773176,3.797061028
0.24570757,4.259432832
0.350243379,4.15932749
0.264739155,4.756677399
0.216194822,3.427820013
0.161306626,4.289382381
0.250396511,4.089581965
0.252740982,4.664777413
0.247717116,3.537224758
0.182820592,3.788445404
0.252878892,3.550900351
0.311076928,4.197072127
0.268876456,3.710494523
0.281012539,3.911115475
0.28239164,4.325075679
0.170960329,3.663723995
0.232468206,
0.277702699,3.499616877
0.013191245,3.635005249
0.307215447,4.708676067
0.202679638,3.872140034
,4.435437716
0.378652846,4.402206024
0.21067842,4.01245162
0.129587318,3.412640104
0.161582446,4.164250704
0.221987043,3.19765978
,4.213938692
0.327074492,4.00875921
0.255085452,4.341076123
0.226400164,3.819625756
0.243501009,4.176969005
0.159651706,4.12035205
0.249569051,4.351743086
0.253706352,4.720163565
0.169699437,4.172968894
0.188061174,3.65870961
0.375343006,3.310893692
0.212884981,4.459643515
0.14006848,4.058401613
0.278805979,4.386615848
0.223090323,4.054298935
0.340589676,
0.17564927,3.310073156
0.269703916,4.156045348
0.346933538,4.059222148
0.232468206,4.510516722
0.308870367,4.41410379
0.32045481,3.694494079
0.292872803,4.272971669
,4.51092699
0.234674767,4.268868991
0.229434185,4.184764093
0.388582369,5.073814403
0.154686944,4.105172141
0.256341966,2.989654009
0.217573922,4.002194925
0.271083017,4.273792205
0.189164454,3.637877124
0.160203346,5.653933065
0.152756204,3.505770894
0.220607943,4.453489499
0.227503445,4.27461274
0.261153494,3.622286947
0.224745244,4.053888667
0.410647975,3.410725521
0.290390422,4.193379717
0.238812068,3.950911451
0.31990317,4.251637744
0.140895941,3.203312359
0.205713659,5.648599583
0.35631142,4.241791317
0.279633439,3.774496299
0.324867932,3.674390957
0.153215904,3.064733015
0.164892287,4.085069019
0.35548396,4.210200697
0.2117817,3.853677983
0.335624915,3.94352663
0.269428096,3.527104819
0.159375886,5.06150637
0.184475513,3.769162818
,3.832754326
0.273289577,4.188866771
0.219504662,4.066606969
0.204610378,4.771447039
0.338383115,3.87665298
0.14006848,3.812240936
0.268048996,4.12404446
0.374791365,4.060863219
0.260601854,3.989476623
0.187233714,3.770393621
0.214815721,3.333048152
0.222262863,3.991527962
0.251223971,4.168353382
0.293976083,3.968963234
0.148343083,3.987835552
0.297561744,4.069889111
0.270176751,4.607339921
-0.00630004,
0.24570757,4.377589957
0.332315074,
,3.936962346
0.208747679,5.232998308
0.263635875,3.32976601
0.060080658,4.156045348
0.255912913,3.483206165
0.259498574,5.091866186
,
0.288183861,3.622697215
0.280460899,4.141685975
0.238536248,4.644674291
0.203507098,3.881986461
0.250948151,3.784752994
0.24846577,4.212662303
0.272462117,
0.322661371,4.399744418
0.387754909,3.564849456
0.276875238,4.161378829
,3.499616877
0.244466379,3.419614657
0.266669895,5.078737617
0.272186297,3.530797229
0.164892287,4.156045348
0.146412342,4.186815432
0.106142611,4.108044016
,3.866806553
0.339854156,4.82712624
0.308594547,
-0.073416259,3.581670436
0.309973647,3.52505348
0.234674767,3.602183825
0.189991914,4.303331486
0.228055085,4.175327934
,4.353794425
0.28239164,
0.172063609,3.284226285
0.293700263,3.851626644
0.183096412,3.67192935
0.273841217,
0.225296884,3.715007469
0.332590894,3.790907011
0.310249468,3.941065024
0.215643181,4.153994009
0.213988261,4.519952881
0.272462117,4.872372917
0.10145367,3.549669548
0.280736719,4.941708174
0.291769522,4.197072127
0.240466988,
0.20929932,4.878937201
0.190543554,4.077273931
0.304733066,4.098607857
0.241018628,4.569185017
0.337004015,3.663723995
0.290114602,3.961168145
0.183709346,4.504772973
0.304733066,
0.199093977,3.872550302
0.206816939,3.592747666
0.31852407,3.786804333
0.162134087,4.053888667
0.143378321,4.023118582
0.216194822,
0.294803543,3.655518639
0.325971212,3.899627976
0.143654141,3.632543642
0.28128836,3.725264164
0.290114602,3.976348054
0.112762293,4.242611852
0.28377074,3.704750774
0.217849742,3.844241824
0.153032024,4.898219788
0.236536552,3.979174343
0.204334558,4.135531958
0.31990317,4.484259583
0.181717312,
0.28432238,3.861473071
0.306663807,4.666418484
0.330935973,3.81716415
0.344297924,3.829061916
0.272737937,4.738215348
,3.98455341
0.269152276,4.419437272
0.168202128,
0.251775611,5.037710838
0.238720128,4.364695826
0.239792761,3.620133041
0.272462117,3.6534673
,3.591927131
0.307491267,4.103120802
0.396305331,4.073991789
0.204334558,5.4483889
0.322109731,4.847346581
0.260877674,4.242611852
0.132069698,4.169584185
0.360448721,4.741907758
0.341968776,3.65715971
0.345830257,4.970016652
0.311352748,4.919143445
,
0.200473077,
0.337279835,3.615312395
0.146412342,4.128147138
0.13703446,4.268458723
0.06725198,4.282818096
0.243776829,
0.242397729,3.652236496
0.202679638,4.38620558
0.191646835,3.868857892
0.258395293,3.909884671
0.239363708,4.984376024
0.304181426,4.270510062
0.214539901,4.976580936
0.298940844,4.924887194
0.258119473,4.904373804
0.274668678,4.432565841
0.108624992,3.738744391
0.273289577,4.658213128
0.194680856,3.827420845
0.205437839,3.487308843
0.24708667,3.166889696
0.238812068,3.445461528
0.150273823,3.831113255
0.023120768,4.103941338
0.243501009,3.91932083
0.192474295,3.472128935
0.238812068,4.464566729
0.403476653,3.171402641
0.272462117,3.927115919
0.35575978,3.320740119
0.170960329,3.920141366
0.315490049,3.776547638
0.295906824,
,4.122813656
0.091799967,3.404845016
0.185854613,4.944580048
,3.684237384
,4.341896659
0.39189221,4.017785101
0.299768305,4.046914114
0.328453593,3.482795897
0.599584728,7.427931007
0.155790225,3.479103487
0.255361272,4.103120802
0.227503445,3.822907899
0.249293231,3.805266384
0.221435403,4.575749301
0.253154712,
0.255912913,5.683882614
0.265014975,4.005066799
0.232744026,3.33715083
0.272737937,4.223329266
0.185027153,
0.233019846,4.356666299
0.342520416,4.384564509
0.364586023,3.843831556
0.177028371,4.791960429
0.4103032,5.325308561
-0.037559649,2.761134847
0.343072057,4.963042099
0.378928667,4.287331042
0.226767924,4.003334558
0.147239802,4.310716306
0.31769661,4.132249816
,3.909884671
,4.104351606
0.334245814,4.073991789
0.291769522,3.879114587
0.181441492,4.249586405
0.333969994,3.745777553
0.28239164,3.277662
0.346657718,4.216354713
0.17371853,4.084658752
0.31962735,4.938426031
0.266945716,4.533491718
0.229158365,4.183943558
0.429955381,3.913987349
0.270255556,4.113787765
0.200748897,4.530209576
0.241018628,5.141098322
0.220883763,4.226611408
0.223641964,3.909884671
0.317144969,4.092043572
0.277426878,3.292431641
0.226951805,3.753162374
0.371343614,4.641392148
0.223366144,
0.287908041,4.812473819
0.141171761,4.284459167
0.251775611,4.555235912
0.265842435,
0.128208217,3.159915143
0.388030729,5.050429139
0.361552002,3.863934678
0.303629786,
0.216982879,3.530386961
0.243501009,3.745777553
0.085456105,3.405255284
0.315765869,5.079147885
0.204886198,3.848344502
0.261980954,4.24302212
0.204886198,4.739446151
0.434092682,4.220047124
0.038750572,3.431238911
0.188888634,4.227431944
0.221435403,4.725497046
0.166547208,3.089349083
0.249293231,4.037477955
0.255085452,3.786804333
0.242949369,4.526927434
0.286804761,3.700648096
0.251132031,4.128694161
0.276323598,4.576159569
0.120485255,3.327304403
,
0.260601854,3.889371281
0.302526505,5.17679162
,
0.24763831,5.108276898
0.295079363,5.053711282
0.39271967,4.137173029
0.161582446,4.09983866
0.257843653,3.885268603
0.183096412,4.428052895
0.2832191,3.046270964
0.35410486,3.827831112
0.369274964,4.128967673
0.42673748,4.965640462
0.229158365,4.317690859
0.250396511,3.774906567
0.243776829,4.681598392
0.225572704,5.094327793
0.194405035,3.869678427
0.314110949,3.710904791
0.306112166,4.694726962
0.289838782,3.099605777
0.202955458,3.930808329
0.327626132,5.008581824
0.293976083,4.105172141
,4.437899322
0.298940844,3.74085434
0.008935736,4.659033663
0.275220318,4.720163565
0.146688162,4.172045792
0.182268952,3.699417293
0.271358837,4.115018568
0.293424443,6.50482847
0.335900735,3.898397173
0.189991914,3.861883339
0.244328469,3.690801669
0.256188733,4.089171697
-0.247182907,
0.329832693,4.381282367
0.300871585,3.854088251
0.322188537,4.376222397
0.093730708,4.20773909
0.249293231,3.397049928
0.186957893,4.073991789
0.271358837,4.427642628
0.295079363,5.007351021
0.425266439,4.304972557
0.096764728,4.105172141
0.341968776,4.633186792
0.220883763,3.758906123
0.255085452,4.976580936
,4.09245384
0.415612737,3.950911451
0.258671113,4.254509618
0.269152276,3.946398505
0.28128836,4.022708315
0.2832191,4.339024784
0.203782918,
0.261429314,3.516437856
0.206265299,3.735520859
0.214539901,3.74085434
0.376722106,3.679314171
0.328453593,3.913166814
,3.423307067
0.207368579,
0.17620091,4.207328822
0.252051431,3.97142484
0.243225189,3.689160598
0.35631142,3.704750774
0.353185459,3.376536539
0.346381898,
0.13924102,3.69982756
0.384996708,3.896345834
0.292596983,3.966091359
0.305836346,4.115018568
0.10393605,4.07932527
0.229158365,4.374307814
0.28128836,4.432976109
0.197714876,
0.20985096,3.99932305
0.329281053,4.222918998
0.21123006,4.509696186
0.273289577,4.145788653
0.233847306,5.029095214
0.114141393,3.430691887
0.169305409,3.687109259
0.346106077,4.584775193
0.165168107,4.212252036
0.157445145,4.31933193
0.218953022,4.160968561
0.206541119,4.133070351
0.313283488,3.386793233
0.359345441,4.309485503
0.122415996,3.721161486
0.279909259,3.535310175
0.260050214,3.920141366
0.421129138,5.040172444
,4.366512726
0.343072057,3.920141366
0.129311497,
0.261980954,3.940654756
0.315214229,4.382923438
,4.876065327
0.418095117,
0.280736719,3.417563318
0.287080581,4.995042987
0.206816939,4.053478399
0.442367284,6.966379738
0.253706352,4.627853311
0.236881327,4.889604164
0.279909259,3.656339174
0.221987043,3.533258836
0.31742079,4.073991789
0.197990696,4.294715862
0.267773176,3.843421288
0.215643181,4.204456947
0.169305409,
0.152756204,4.197072127
0.13924102,4.126506067
0.291585642,4.076271054
,
0.295631004,4.123223924
0.396581151,4.643443487
0.231089106,3.84136995
0.316041689,3.890191817
,3.436435637
0.141171761,4.116249372
0.312731848,4.448566285
0.151652924,3.159094608
,4.320152465
0.218953022,3.99193823
0.215091541,4.198713198
0.100350389,4.27092033
0.17427017,4.390308258
0.372308985,4.2840489
0.207092759,4.251227476
0.215367361,3.468846792
0.32045481,
0.360310811,4.812473819
0.200748897,3.710904791
0.21067842,3.330586546
0.159927526,3.228019597
0.323488831,4.299639076
0.142275041,4.563441267
0.321833911,4.084658752
0.135931179,3.139812021
0.359897081,4.897399252
0.221987043,4.73042026
0.359069621,4.384564509
0.20975902,4.668196311
0.186957893,3.784752994
0.352725759,4.986837631
0.21205752,5.207971972
0.279081799,3.779009245
0.271358837,4.812473819
,
0.230379854,4.409239186
0.314701992,4.164250704
0.24818995,4.367333262
0.166823028,4.387026116
0.311628568,4.427642628
0.341141316,3.591516863
0.13924102,3.769573086
0.312731848,4.238919442
0.39271967,4.619237687
0.368171684,3.608337842
0.265842435,4.535543057
0.286804761,3.812651204
0.150549643,4.694726962
0.084628645,4.046503847
0.342796237,3.66823694
0.361552002,3.859421732
0.250396511,4.930220676
0.334245814,3.752752106
0.24681085,4.558928322
0.274392858,4.01245162
0.323488831,3.771214157
0.265290795,3.996451176
0.159927526,3.996861444
0.324592112,4.209790429
0.345830257,4.878116666
0.229158365,3.468436525
0.362103642,3.85613959
0.241938029,3.537713172
0.207920219,3.345766454
0.294251903,5.18417644
0.262808414,3.69982756
0.199093977,4.165891775
0.271634657,3.894294495
0.203231278,3.39294725
0.131793878,3.838087807
0.309422007,4.397282811
0.35410486,4.068658308
0.338383115,4.899450591
0.225572704,5.478748716
0.150825463,3.446282064
,5.108687166
,4.253278815
0.236881327,4.214303375
0.250672331,4.345589069
,4.315229252
0.158824246,3.993169033
0.293148623,3.622697215
0.242121909,3.694494079
0.324867932,
0.429679561,4.280766757
0.387203269,4.279125686
0.298665024,4.224149802
0.299860245,5.256930596
0.299216665,4.00875921
0.439057443,
0.111383193,4.295536398
0.255637092,5.262947857
0.197163236,3.838087807
0.183096412,3.950911451
0.147515623,3.605876236
0.346106077,4.169173917
0.214815721,3.99193823
,3.777368174
0.125174196,4.474002888
0.270255556,
0.261153494,4.716471155
0.232468206,4.259432832
0.167650488,3.786394065
0.21012678,3.466795453
0.133172979,4.047324382
0.154686944,4.499849759
0.225572704,4.398103346
0.249844871,
0.21095424,4.233585961
0.099247109,4.325075679
0.017604367,4.547167312
0.203231278,4.576980105
0.2117817,3.909884671
0.13951684,3.909884671
0.141171761,3.6534673
0.169581229,3.926705651
0.347485178,4.98150415
0.192750115,3.812240936
0.272186297,
0.145309062,3.955834664
0.368171684,3.486898575
0.24736249,
,3.369151718
0.266945716,4.150711866
0.17620091,4.464156461
0.315765869,3.710904791
0.190819375,4.608160457
0.088283261,4.198244321
0.200748897,
0.289838782,4.46990021
0.28377074,4.590108674
0.368447504,3.739623537
0.123519276,
0.24763831,4.592980549
0.280185079,4.265997117
0.191371015,
,5.297102651
0.191095195,3.766290943
0.296182644,4.811653283
0.301699045,3.853267716
0.21233334,3.857370393
0.215643181,4.113787765
0.323764651,3.903320386
0.190267734,
0.292596983,4.048555186
0.2090235,4.252458279
0.233847306,5.004889414
0.268600636,4.890014432
0.078008963,4.176969005
0.133448799,
0.298113384,
0.194405035,4.417385933
0.325143752,4.279125686
,4.097787321
0.294527723,3.802394509
0.124070916,4.014913226
0.227779265,4.255740422
0.265014975,4.26353551
0.217298102,3.807317723
0.532284629,4.489182797
0.160479166,3.977578857
0.255912913,
0.177028371,4.014502959
0.404855754,4.171635524
0.298389204,4.681598392
0.400166812,3.914807885
0.222262863,3.904961458
0.300044125,4.658623396
0.525113307,4.906835411
0.166823028,3.553772226
,3.03464671
,4.181892219
0.299492485,4.32302434
0.226400164,4.083838216
0.294251903,4.181481951
0.255085452,3.520130267
0.312180208,3.703930238
0.091248327,4.178199809
0.364861843,3.767111479
0.218953022,4.370205136
0.344451157,4.133890887
0.304457246,4.002194925
0.17454599,3.654287835
0.182544772,4.154814544
0.157090519,4.290261526
0.125450016,4.005887335
0.183648053,4.376769421
0.301974865,
0.369550784,4.230714086
0.169029588,3.445461528
0.325695392,5.00940236
0.152480384,3.91932083
0.299768305,4.048965453
0.2845982,4.443232804
0.299492485,3.990707427
0.21012678,3.817574417
0.24543175,
0.270807197,3.873781105
0.316593329,3.528335622
0.274117038,4.401385489
0.177028371,4.78990909
,4.673803304
0.2104026,4.073991789
0.277151058,4.017374833
0.397684432,4.624571169
0.205989479,4.301690415
0.233571486,4.039119026
0.352725759,4.894937645
0.3560356,3.599722219
0.17371853,4.500260027
0.172339429,4.407129238
0.107245891,4.010400281
0.214815721,4.361179245
0.128484037,3.114785686
0.292321163,4.186815432
0.478223894,3.363202835
0.261980954,3.959937342
0.193577575,3.442179386
0.192474295,4.830935869
,3.09447743
0.340589676,4.535543057
0.193577575,4.262714974
0.291217882,5.207561704
0.300595765,4.352973889
0.260050214,3.715417737
0.17620091,5.285922853
0.24736249,3.747418625
,
0.216746462,4.283228364
0.250396511,4.827243459
0.351622479,4.339024784
0.410923795,4.464566729
0.197163236,4.178199809
0.215367361,4.085889555
0.260877674,4.482208244
0.213988261,3.948449844
0.363758562,4.499302736
0.229710005,3.806497187
0.206265299,
0.292321163,5.140688054
0.224469424,3.964860556
0.243225189,3.733879787
0.255361272,4.922835855
0.290666242,4.315229252
0.326798672,4.017374833
0.301423225,3.868447624
0.297285924,3.670903681
0.168202128,3.29448298
0.256740373,3.802804777
0.238260428,5.365514805
0.28308119,3.978604527
0.421956598,4.607339921
0.062838859,4.857603276
0.257567833,2.966268744
0.252051431,4.24302212
0.378101206,5.731473678
0.280736719,3.987015016
0.28377074,4.633186792
0.178407471,4.403436828
0.20929932,4.819858639
0.336728195,
,3.340843241
0.203585904,3.549874682
0.183923873,4.660674735
0.220607943,4.945400584
0.050426956,3.77613737
0.291217882,3.776547638
0.366516763,3.97142484
0.164064827,3.697365954
0.328177773,3.774906567
0.310249468,3.669467744
0.401545913,3.859011465
0.28294328,4.812473819
0.253430532,3.843831556
0.231089106,4.696778301
0.435747602,4.53513279
0.329005233,3.622697215
0.188888634,4.05511947
0.312456028,4.115428836
0.149998003,
0.252603072,3.961578413
0.400994273,4.544888046
0.293976083,4.260663635
0.206541119,3.583311507
0.273565397,3.827831112
0.091248327,3.2534562
0.148159203,4.258612296
0.207920219,3.827831112
0.188061174,4.85309033
0.376722106,4.453079231
0.35382904,3.63664632
0.239915348,5.131251895
0.271083017,5.050429139
0.254533812,3.612850788
0.212823687,3.471923801
0.300871585,4.467028336
0.279081799,3.822907899
0.314110949,4.823140781
0.161858266,3.825779773
0.213436621,4.29881854
0.144481602,3.27396959
0.255361272,4.986837631
0.28128836,4.405077899
0.231364926,4.197072127
0.264739155,4.821909978
0.183923873,4.27830515
0.364103337,4.032965009
,3.557874904
0.302526505,4.032965009
0.227227625,3.894294495
0.225296884,3.940654756
0.291493702,3.606286503
0.222814503,4.290613184
0.179234931,3.343304847
0.339210576,4.386615848
0.227227625,3.913987349
0.136206999,4.445284143
0.315490049,3.319919583
0.274668678,4.468669407
0.309146187,
,4.724676511
0.288735502,3.440128047
0.042428173,3.737572198
0.193853395,3.965681091
0.335349095,5.4241831
0.313007668,3.401152606
0.287908041,4.018195369
0.259222753,4.299639076
0.263360055,3.931628864
0.251223971,3.926295383
0.304733066,3.345356186
0.242121909,4.318101126
0.281012539,4.005477067
0.197163236,4.393590401
0.345830257,4.819858639
0.372308985,4.571236356
0.203782918,3.376536539
0.221987043,4.017785101
0.386099989,4.085069019
0.10062621,4.220457391
0.226400164,3.747418625
0.164064827,3.263712895
0.207644399,4.699650175
,4.315229252
0.280460899,3.913577081
0.418370937,3.943116362
0.24598339,3.659621317
0.326522852,5.058634495
0.207644399,3.196839245
0.383893428,3.576747222
0.202955458,3.693673544
0.248833531,3.308158573
0.2117817,3.650595425
0.254021575,3.572952245
0.250120691,4.102710534
0.254257992,3.360946362
0.181993132,4.057581077
0.164616467,4.540466271
0.342796237,3.781881119
0.242949369,3.487308843
0.177028371,3.958296271
0.236605507,4.26353551
0.262532594,3.628440964
0.361000362,4.197482395
0.275496138,5.012684502
0.24763831,4.037888223
0.131793878,3.06760489
0.324867932,4.530619844
0.222814503,3.933680203
0.212884981,4.422719414
0.262808414,3.675211493
0.454779188,5.120174664
0.337831475,3.704750774
0.166547208,4.058401613
0.206816939,4.382102902
0.254257992,4.033375277
0.447883686,3.360125827
0.258395293,3.510694107
0.270531377,
,3.52505348
0.171787789,3.89142262
0.322109731,3.788035136
0.185027153,5.099251007
0.070286001,4.74888231
0.180338212,4.687752409
0.324592112,4.715240351
0.367895864,4.184353826
0.234950587,4.06455563
0.257567833,3.804445848
0.325695392,4.638110006
0.107797532,3.576747222
0.290666242,4.551133234
,
0.297285924,3.351099935
0.134368199,3.363056311
0.223090323,3.86926816
0.179510751,4.053888667
0.265152885,3.497565538
0.364034382,3.771624424
0.205162018,
0.38996147,4.104761873
0.230813286,3.896756102
0.31797243,4.512157793
0.168202128,4.422309146
0.143654141,3.543515531
0.334245814,3.085246405
0.224193604,4.424770753
0.108073352,4.86991131
0.290390422,3.674390957
-0.023768645,3.27396959
0.288735502,3.766290943
0.230261645,3.966501627
0.192750115,3.202172726
0.208379919,3.986663358
0.273082712,4.072453285
0.267497356,4.509696186
0.338383115,4.416565397
0.202955458,3.304739675
0.231364926,4.076863663
0.143378321,3.335509759
0.140620121,4.335332374
0.251499791,4.995042987
,3.528335622
0.401270093,4.97781174
0.24736249,3.601773558
0.256188733,4.556056447
0.235502227,4.392359597
0.302250685,4.307023896
,
0.264187515,4.669290358
0.24736249,3.752341838
,3.862703875
0.316317509,4.863347025
,4.022298047
0.271910477,4.279946222
,3.435204833
0.305836346,3.817574417
0.294803543,4.119941782
,4.792370697
0.329281053,3.360946362
0.295631004,4.313998449
0.244052649,3.750700767
0.290114602,3.603824897
,4.485490387
0.186406253,4.093684643
0.332039254,3.852857448
0.342796237,4.530209576
0.270531377,4.135531958
0.459743949,4.266817652
0.321282271,4.292664523
0.288183861,4.35092255
0.368999144,4.187635968
0.174033753,3.99193823
0.113313933,4.015642591
0.292321163,4.478515834
0.185302973,3.386793233
0.255637092,3.840549414
0.31879989,4.477695298
0.295079363,4.485490387
,3.790086475
0.189991914,
0.214815721,4.241381049
0.322661371,4.181481951
0.06587288,4.725907314
0.361000362,4.384154241
0.025878969,2.350867053
0.17344271,4.167122578
,
0.155238585,4.163430168
0.341417136,4.442207134
0.081870444,4.46990021
0.194680856,4.054298935
0.296458464,4.789088554
0.28156418,
0.201852178,3.83193379
0.206816939,3.530386961
0.250120691,4.35092255
,4.115428836
0.311076928,5.211254115
0.242121909,4.084248484
0.367068403,3.99193823
0.228330905,4.780062663
0.262532594,4.119941782
0.313835129,3.607517307
0.292321163,4.663956877
0.249569051,4.271330598
0.149998003,4.021887779
0.127932397,3.629535012
0.371757345,3.848344502
0.277978519,4.209380161
0.324867932,4.224970337
0.163513187,4.841192564
0.288183861,3.338791902
0.419474218,3.786804333
0.186314313,4.492464939
0.316041689,4.181892219
0.295906824,3.742495411
0.185578793,4.108864551
0.204886198,3.751521303
0.367620043,4.550722966
0.325971212,
0.459468129,4.570826088
0.3546565,5.332283114
0.357414701,3.529156158
0.370378244,3.976758322
0.300044125,3.652236496
0.167650488,4.402206024
0.317144969,3.946808773
0.195232496,3.786804333
0.368447504,3.669467744
0.304181426,4.356256031
0.343072057,4.200764537
0.197990696,3.981681535
0.208747679,3.879114587
0.339394456,3.261661556
0.349140098,4.376769421
0.322937191,3.934090471
0.24818995,4.674213572
0.192750115,4.480567173
0.270807197,4.946221119
0.402649193,3.515207053
0.28156418,4.317690859
0.456709928,4.772267575
0.234950587,3.557464636
0.070010181,4.612263135
0.202127998,
0.17427017,4.397282811
0.126898072,3.267587647
,4.365281923
0.277151058,4.082197145
0.171511969,4.285689971
0.201300537,4.207328822
0.181717312,3.875832444
,4.463746193
0.249569051,4.172866327
0.262808414,4.021887779
0.161858266,3.278072268
0.254533812,3.284636553
0.244052649,3.766290943
0.436023422,4.602416708
0.313421398,3.650595425
0.347485178,5.046736729
0.289287142,4.414514058
0.24681085,4.648366701
0.313559308,3.843011021
0.17427017,4.161789097
0.238260428,4.148660527
0.199093977,3.45448742
0.179234931,3.466795453
0.325419572,4.197072127
0.232744026,4.062914558
0.263360055,4.962221563
0.404028294,4.872783184
0.241294448,3.940654756
,4.01983644
0.300595765,3.922602973
0.156341865,3.596440076
0.191646835,4.002194925
0.316041689,3.310073156
0.238260428,4.258202028
0.326798672,4.802627391
0.329005233,4.724266243
0.361552002,4.105582409
0.289287142,3.848344502
,3.97142484
0.214539901,3.934500739
0.332590894,3.966501627
0.071940922,3.996861444
0.191922655,3.801984241
0.316869149,3.823318167
0.28156418,4.009169477
0.279357619,4.540466271
,3.897576637
